order_id,customer_id,order_date,ship_date,segment,region,category,product_name,quantity,unit_price,discount,revenue,profit
ORD-4737,CUST-1778,2022-08-26,2022-09-01,Home Office,West,Furniture,Sofa,9,659.06,0.1,5338.39,598.68
ORD-4738,CUST-1179,2023-03-19,2023-03-21,Corporate,East,Food & Bev,Air Fryer,10,75.39,0.05,716.2,272.18
ORD-4739,CUST-1040,2022-04-02,2022-04-07,Consumer,North,Clothing,Running Shoes,4,1499.74,0.05,5699.01,1052.24
ORD-4740,CUST-1662,2022-09-27,2022-10-03,Home Office,North,Electronics,MacBook Pro,1,612.72,0.1,551.45,151.99
ORD-4741,CUST-1703,2023-01-16,2023-01-18,Corporate,West,Clothing,Sneakers,5,546.11,0.2,2184.44,518.68
ORD-4742,CUST-1149,2023-09-16,2023-09-20,Corporate,South,Electronics,Samsung TV,5,532.73,0.2,2130.92,370.55
ORD-4743,CUST-1813,2023-05-29,2023-06-02,Home Office,South,Food & Bev,Tea Set,2,991.96,0.1,1785.53,396.72
ORD-4744,CUST-2812,2023-11-04,2023-11-06,Consumer,West,Food & Bev,Tea Set,9,1073.83,0.2,7731.58,1734.89
ORD-4745,CUST-2418,2023-11-01,2023-11-06,Corporate,North,Food & Bev,Water Bottle,3,503.99,0.15,1285.17,535.13
ORD-4746,CUST-1963,2023-03-19,2023-03-21,Home Office,North,Electronics,Dell Monitor,5,1293.85,0.2,5175.4,1072.77
ORD-4747,CUST-2713,2023-12-02,2023-12-07,Corporate,South,Food & Bev,Air Fryer,5,223.33,0.2,893.32,358.22
ORD-4748,CUST-1099,2023-03-21,2023-03-25,Consumer,West,Electronics,iPad Air,10,1095.79,0.2,8766.32,3596.43
ORD-4749,CUST-2270,2023-05-22,2023-05-29,Home Office,South,Electronics,MacBook Pro,2,917.94,0.0,1835.88,620.32
ORD-4750,CUST-2762,2023-07-07,2023-07-13,Consumer,North,Clothing,Running Shoes,8,255.09,0.05,1938.68,278.14
ORD-4751,CUST-2480,2022-10-08,2022-10-11,Home Office,North,Clothing,Winter Jacket,7,273.85,0.1,1725.26,664.96
ORD-4752,CUST-2621,2022-02-06,2022-02-07,Consumer,South,Clothing,Jeans,7,518.14,0.15,3082.93,542.51
ORD-4753,CUST-1784,2022-12-28,2022-12-29,Home Office,South,Furniture,Sofa,9,250.38,0.05,2140.75,762.38
ORD-4754,CUST-1642,2023-07-06,2023-07-07,Home Office,South,Furniture,Office Chair,5,41.45,0.0,207.25,67.38
ORD-4755,CUST-1388,2023-11-20,2023-11-23,Consumer,East,Clothing,Sneakers,3,110.71,0.1,298.92,85.26
ORD-4756,CUST-2055,2023-01-13,2023-01-14,Corporate,West,Clothing,Winter Jacket,10,334.29,0.05,3175.76,1364.25
ORD-4757,CUST-2858,2022-05-24,2022-05-27,Consumer,West,Electronics,Dell Monitor,5,25.79,0.05,122.5,15.94
ORD-4758,CUST-1494,2023-11-17,2023-11-22,Consumer,West,Electronics,iPad Air,3,368.7,0.1,995.49,344.35
ORD-4759,CUST-1814,2023-10-21,2023-10-23,Home Office,West,Furniture,Bookshelf,8,665.52,0.1,4791.74,910.62
ORD-4760,CUST-1218,2023-01-01,2023-01-05,Corporate,South,Electronics,iPad Air,4,519.58,0.1,1870.49,551.97
ORD-4761,CUST-2635,2023-02-03,2023-02-07,Consumer,North,Clothing,Jeans,7,176.51,0.05,1173.79,355.7
ORD-4762,CUST-2912,2023-04-19,2023-04-25,Consumer,East,Furniture,Sofa,1,1251.76,0.0,1251.76,276.65
ORD-4763,CUST-2750,2023-10-14,2023-10-16,Consumer,East,Electronics,iPhone 15,10,94.8,0.05,900.6,239.01
ORD-4764,CUST-1269,2023-04-03,2023-04-07,Corporate,South,Clothing,Sneakers,4,338.52,0.2,1083.26,134.82
ORD-4765,CUST-1496,2023-12-07,2023-12-12,Consumer,West,Electronics,iPhone 15,2,239.1,0.15,406.47,89.96
ORD-4766,CUST-2379,2022-03-31,2022-04-03,Home Office,West,Clothing,Formal Shirt,3,144.73,0.0,434.19,107.46
ORD-4767,CUST-1565,2023-02-05,2023-02-12,Home Office,North,Furniture,Standing Desk,6,905.1,0.0,5430.6,550.39
ORD-4768,CUST-2533,2022-08-09,2022-08-13,Corporate,West,Clothing,Running Shoes,5,449.35,0.05,2134.41,828.79
ORD-4769,CUST-1338,2022-05-31,2022-06-02,Corporate,North,Food & Bev,Tea Set,1,954.68,0.15,811.48,259.87
ORD-4770,CUST-2884,2022-06-10,2022-06-14,Corporate,South,Food & Bev,Blender,9,89.5,0.2,644.4,267.98
ORD-4771,CUST-2537,2023-05-09,2023-05-10,Home Office,East,Food & Bev,Tea Set,1,910.35,0.05,864.83,143.5
ORD-4772,CUST-2997,2022-02-14,2022-02-19,Consumer,North,Clothing,Running Shoes,1,1351.28,0.15,1148.59,199.97
ORD-4773,CUST-1246,2023-05-03,2023-05-07,Home Office,West,Furniture,Office Chair,6,439.86,0.1,2375.24,696.03
ORD-4774,CUST-1451,2023-11-01,2023-11-02,Corporate,East,Food & Bev,Air Fryer,4,448.16,0.15,1523.74,492.48
ORD-4775,CUST-2684,2023-10-27,2023-11-03,Corporate,West,Furniture,Office Chair,7,1286.39,0.2,7203.78,1439.07
ORD-4776,CUST-1417,2023-02-25,2023-03-03,Home Office,East,Electronics,Samsung TV,4,512.69,0.15,1743.15,365.04
ORD-4777,CUST-2159,2023-05-27,2023-05-31,Consumer,East,Clothing,Winter Jacket,10,1018.44,0.1,9165.96,3173.92
ORD-4778,CUST-1916,2023-02-26,2023-02-27,Corporate,West,Clothing,Sneakers,1,1182.75,0.05,1123.61,389.75
ORD-4779,CUST-2154,2023-02-09,2023-02-15,Home Office,South,Clothing,Running Shoes,5,783.44,0.05,3721.34,487.11
ORD-4780,CUST-2298,2022-04-05,2022-04-11,Corporate,South,Furniture,Standing Desk,5,521.0,0.15,2214.25,932.72
ORD-4781,CUST-1583,2022-05-14,2022-05-16,Home Office,West,Clothing,Running Shoes,8,606.82,0.0,4854.56,949.34
ORD-4782,CUST-1451,2022-02-28,2022-03-02,Consumer,East,Furniture,Bookshelf,10,1272.46,0.0,12724.6,3700.23
ORD-4783,CUST-2550,2023-07-27,2023-07-29,Home Office,South,Food & Bev,Air Fryer,2,43.89,0.05,83.39,18.9
ORD-4784,CUST-2379,2022-06-06,2022-06-08,Home Office,South,Furniture,Office Chair,10,964.18,0.0,9641.8,1257.6
ORD-4785,CUST-2367,2023-07-25,2023-07-28,Consumer,West,Clothing,Sneakers,1,702.08,0.15,596.77,201.05
ORD-4786,CUST-1825,2023-04-25,2023-04-30,Home Office,North,Clothing,Running Shoes,4,995.66,0.1,3584.38,1301.25
ORD-4787,CUST-1803,2023-03-25,2023-03-30,Consumer,North,Food & Bev,Tea Set,3,479.84,0.15,1223.59,306.91
ORD-4788,CUST-2157,2023-07-30,2023-08-01,Home Office,East,Food & Bev,Tea Set,7,1395.34,0.0,9767.38,3301.4
ORD-4789,CUST-1686,2022-06-12,2022-06-18,Home Office,West,Clothing,Running Shoes,6,1360.02,0.0,8160.12,2327.94
ORD-4790,CUST-1299,2023-08-08,2023-08-12,Consumer,West,Furniture,Office Chair,3,577.97,0.2,1387.13,503.21
ORD-4791,CUST-2806,2022-06-12,2022-06-16,Corporate,East,Furniture,Standing Desk,4,955.37,0.1,3439.33,1208.04
ORD-4792,CUST-2392,2022-02-26,2022-03-04,Corporate,South,Food & Bev,Tea Set,5,711.94,0.05,3381.72,1262.51
ORD-4793,CUST-1610,2023-03-03,2023-03-07,Corporate,East,Furniture,Office Chair,2,88.04,0.0,176.08,75.37
ORD-4794,CUST-2513,2023-06-10,2023-06-14,Corporate,North,Food & Bev,Coffee Maker,3,763.19,0.2,1831.66,430.7
ORD-4795,CUST-2630,2022-09-14,2022-09-19,Corporate,South,Food & Bev,Tea Set,5,1336.45,0.05,6348.14,2146.07
ORD-4796,CUST-1559,2023-12-26,2023-12-29,Home Office,West,Clothing,Winter Jacket,7,1204.0,0.05,8006.6,2670.42
ORD-4797,CUST-1809,2023-11-03,2023-11-05,Home Office,South,Electronics,Dell Monitor,2,825.81,0.2,1321.3,144.92
ORD-4798,CUST-2011,2023-08-23,2023-08-24,Corporate,West,Furniture,Office Chair,3,975.19,0.05,2779.29,758.43
ORD-4799,CUST-1440,2023-11-21,2023-11-23,Consumer,North,Furniture,Sofa,3,1396.96,0.0,4190.88,531.71
ORD-4800,CUST-1442,2022-02-01,2022-02-02,Consumer,East,Electronics,Dell Monitor,3,375.88,0.0,1127.64,256.35
ORD-4801,CUST-2215,2023-10-15,2023-10-22,Corporate,South,Electronics,iPhone 15,4,1024.76,0.1,3689.14,1360.58
ORD-4802,CUST-1991,2022-02-16,2022-02-18,Corporate,South,Furniture,Office Desk,4,200.85,0.2,642.72,270.13
ORD-4803,CUST-2583,2023-09-30,2023-10-03,Consumer,North,Furniture,Office Desk,10,46.89,0.05,445.45,59.77
ORD-4804,CUST-2343,2023-08-13,2023-08-19,Corporate,East,Food & Bev,Blender,1,31.55,0.0,31.55,10.78
ORD-4805,CUST-1526,2022-08-06,2022-08-13,Corporate,West,Electronics,iPad Air,3,1409.74,0.1,3806.3,1086.16
ORD-4806,CUST-2267,2023-01-17,2023-01-18,Consumer,West,Furniture,Sofa,6,441.32,0.15,2250.73,464.9
ORD-4807,CUST-2091,2022-03-01,2022-03-07,Home Office,West,Electronics,MacBook Pro,9,689.25,0.05,5893.09,1584.78
ORD-4808,CUST-2780,2022-02-17,2022-02-22,Consumer,East,Furniture,Office Desk,4,992.05,0.2,3174.56,328.2
ORD-4809,CUST-2763,2022-07-29,2022-07-31,Consumer,North,Furniture,Office Chair,2,583.05,0.0,1166.1,126.82
ORD-4810,CUST-1923,2022-03-19,2022-03-24,Home Office,East,Furniture,Standing Desk,4,225.47,0.1,811.69,134.27
ORD-4811,CUST-1202,2023-11-03,2023-11-10,Consumer,East,Food & Bev,Air Fryer,1,1328.4,0.0,1328.4,235.24
ORD-4812,CUST-1791,2022-10-25,2022-10-27,Home Office,East,Food & Bev,Blender,9,1432.76,0.05,12250.1,1943.02
ORD-4813,CUST-2890,2022-03-27,2022-03-31,Home Office,North,Food & Bev,Coffee Maker,8,768.19,0.0,6145.52,2342.19
ORD-4814,CUST-2038,2022-05-19,2022-05-24,Home Office,West,Food & Bev,Tea Set,1,285.69,0.0,285.69,61.88
ORD-4815,CUST-1612,2023-03-30,2023-04-01,Corporate,South,Food & Bev,Water Bottle,1,272.54,0.0,272.54,85.9
ORD-4816,CUST-1404,2023-10-19,2023-10-26,Consumer,East,Electronics,iPad Air,1,438.71,0.0,438.71,99.3
ORD-4817,CUST-1005,2022-03-04,2022-03-10,Consumer,East,Electronics,Dell Monitor,6,60.65,0.1,327.51,123.92
ORD-4818,CUST-2600,2023-07-15,2023-07-18,Consumer,East,Clothing,Sneakers,7,1395.05,0.15,8300.55,1011.0
ORD-4819,CUST-2487,2023-04-08,2023-04-13,Corporate,East,Food & Bev,Tea Set,8,93.28,0.0,746.24,220.66
ORD-4820,CUST-1475,2022-10-07,2022-10-13,Corporate,West,Furniture,Office Desk,5,1249.55,0.1,5622.98,2399.99
ORD-4821,CUST-1496,2023-05-25,2023-05-27,Consumer,North,Clothing,Formal Shirt,8,267.16,0.2,1709.82,758.59
ORD-4822,CUST-1221,2022-01-27,2022-01-28,Home Office,South,Furniture,Sofa,9,1363.51,0.05,11658.01,1210.2
ORD-4823,CUST-1149,2022-09-19,2022-09-20,Consumer,North,Electronics,iPhone 15,7,1345.18,0.15,8003.82,2296.75
ORD-4824,CUST-2306,2022-11-07,2022-11-08,Consumer,North,Electronics,Samsung TV,7,485.9,0.0,3401.3,1142.98
ORD-4825,CUST-2923,2022-04-01,2022-04-05,Home Office,North,Clothing,Jeans,1,1009.07,0.1,908.16,262.7
ORD-4826,CUST-2956,2023-07-24,2023-07-28,Home Office,West,Food & Bev,Tea Set,4,953.52,0.0,3814.08,599.71
ORD-4827,CUST-1164,2023-11-08,2023-11-13,Home Office,West,Clothing,Winter Jacket,1,475.7,0.1,428.13,124.18
ORD-4828,CUST-1686,2022-03-05,2022-03-06,Home Office,North,Furniture,Sofa,2,1495.26,0.1,2691.47,1042.49
ORD-4829,CUST-2156,2023-03-26,2023-03-30,Corporate,West,Food & Bev,Blender,2,885.02,0.1,1593.04,231.37
ORD-4830,CUST-1678,2022-02-09,2022-02-14,Corporate,North,Food & Bev,Coffee Maker,3,1189.42,0.15,3033.02,751.45
ORD-4831,CUST-1716,2022-05-13,2022-05-15,Consumer,West,Electronics,iPad Air,4,841.58,0.1,3029.69,1049.45
ORD-4832,CUST-2492,2022-06-16,2022-06-20,Home Office,West,Furniture,Office Chair,8,992.54,0.1,7146.29,2870.76
ORD-4833,CUST-1971,2023-08-26,2023-09-01,Home Office,East,Furniture,Office Desk,3,807.53,0.2,1938.07,576.4
ORD-4834,CUST-2484,2023-04-15,2023-04-17,Consumer,West,Furniture,Office Chair,10,919.37,0.05,8734.01,1530.51
ORD-4835,CUST-2030,2023-12-18,2023-12-21,Consumer,North,Clothing,Jeans,1,1343.53,0.2,1074.82,198.77
ORD-4836,CUST-1585,2023-09-13,2023-09-20,Home Office,South,Food & Bev,Blender,9,476.34,0.15,3644.0,729.4
ORD-4837,CUST-1710,2023-08-23,2023-08-28,Consumer,West,Clothing,Running Shoes,4,492.26,0.15,1673.68,633.69
ORD-4838,CUST-1682,2023-07-21,2023-07-25,Home Office,North,Furniture,Standing Desk,8,619.79,0.05,4710.4,1251.38
ORD-4839,CUST-1398,2023-02-04,2023-02-10,Consumer,East,Furniture,Standing Desk,3,103.65,0.0,310.95,75.83
ORD-4840,CUST-1523,2022-09-26,2022-10-02,Consumer,North,Furniture,Office Chair,3,155.96,0.15,397.7,135.77
ORD-4841,CUST-1399,2023-02-15,2023-02-17,Consumer,West,Clothing,Running Shoes,9,843.78,0.05,7214.32,2960.85
ORD-4842,CUST-2810,2022-10-10,2022-10-13,Corporate,North,Clothing,Jeans,6,557.34,0.0,3344.04,1200.74
ORD-4843,CUST-2179,2022-05-31,2022-06-01,Corporate,East,Clothing,Running Shoes,2,175.77,0.1,316.39,61.0
ORD-4844,CUST-2088,2023-10-19,2023-10-22,Corporate,East,Clothing,Formal Shirt,3,1152.66,0.0,3457.98,1110.43
ORD-4845,CUST-1227,2022-09-01,2022-09-06,Corporate,East,Clothing,Running Shoes,2,1350.86,0.0,2701.72,422.81
ORD-4846,CUST-2201,2023-10-20,2023-10-25,Corporate,East,Electronics,iPad Air,3,1355.07,0.15,3455.43,694.18
ORD-4847,CUST-2806,2022-07-29,2022-08-01,Corporate,East,Food & Bev,Air Fryer,4,984.68,0.2,3150.98,997.01
ORD-4848,CUST-1534,2022-09-03,2022-09-10,Corporate,North,Food & Bev,Water Bottle,1,110.51,0.1,99.46,38.13
ORD-4849,CUST-2961,2023-05-07,2023-05-12,Corporate,South,Clothing,Winter Jacket,3,1377.75,0.05,3926.59,459.61
ORD-4850,CUST-1187,2022-11-29,2022-12-05,Corporate,South,Food & Bev,Tea Set,4,1496.51,0.0,5986.04,2115.92
ORD-4851,CUST-1631,2022-09-02,2022-09-08,Corporate,West,Furniture,Office Chair,8,811.91,0.15,5520.99,2368.06
ORD-4852,CUST-2485,2023-10-10,2023-10-14,Corporate,North,Furniture,Office Desk,1,650.15,0.2,520.12,122.87
ORD-4853,CUST-2629,2023-04-02,2023-04-05,Consumer,West,Electronics,iPad Air,10,171.61,0.05,1630.3,618.93
ORD-4854,CUST-2739,2023-12-18,2023-12-24,Home Office,West,Electronics,Dell Monitor,1,590.92,0.0,590.92,146.94
ORD-4855,CUST-1284,2023-08-19,2023-08-20,Corporate,North,Clothing,Jeans,2,179.07,0.05,340.23,71.94
ORD-4856,CUST-2901,2022-01-02,2022-01-05,Consumer,West,Furniture,Office Desk,1,297.12,0.15,252.55,39.84
ORD-4857,CUST-1541,2022-05-17,2022-05-18,Home Office,South,Food & Bev,Tea Set,3,108.92,0.15,277.75,114.15
ORD-4858,CUST-2303,2023-04-19,2023-04-24,Consumer,East,Clothing,Running Shoes,7,1149.03,0.2,6434.57,2004.88
ORD-4859,CUST-1279,2022-02-03,2022-02-04,Consumer,East,Food & Bev,Tea Set,2,443.16,0.1,797.69,313.77
ORD-4860,CUST-1138,2023-05-03,2023-05-05,Home Office,North,Clothing,Jeans,8,270.98,0.2,1734.27,730.26
ORD-4861,CUST-2997,2023-06-16,2023-06-22,Consumer,East,Clothing,Sneakers,6,1115.0,0.2,5352.0,1047.07
ORD-4862,CUST-1696,2023-05-17,2023-05-23,Consumer,West,Clothing,Jeans,10,765.69,0.2,6125.52,1104.85
ORD-4863,CUST-1889,2023-04-26,2023-05-02,Home Office,West,Clothing,Jeans,10,969.14,0.05,9206.83,2177.26
ORD-4864,CUST-2494,2023-10-03,2023-10-04,Home Office,East,Electronics,iPad Air,1,566.08,0.05,537.78,167.7
ORD-4865,CUST-1888,2022-08-24,2022-08-29,Corporate,North,Electronics,Samsung TV,1,1463.36,0.1,1317.02,580.25
ORD-4866,CUST-1030,2023-10-10,2023-10-14,Home Office,East,Electronics,iPhone 15,10,956.43,0.15,8129.65,2023.77
ORD-4867,CUST-1167,2023-11-24,2023-11-28,Corporate,East,Food & Bev,Air Fryer,7,45.29,0.15,269.48,57.76
ORD-4868,CUST-2717,2023-05-28,2023-05-31,Consumer,North,Furniture,Office Desk,3,596.34,0.05,1699.57,395.82
ORD-4869,CUST-2610,2022-10-12,2022-10-15,Consumer,North,Clothing,Winter Jacket,10,454.22,0.2,3633.76,807.29
ORD-4870,CUST-1928,2022-09-04,2022-09-07,Corporate,West,Furniture,Office Chair,3,1205.63,0.05,3436.05,909.59
ORD-4871,CUST-1457,2023-03-04,2023-03-10,Home Office,West,Clothing,Winter Jacket,6,1164.69,0.1,6289.33,1638.76
ORD-4872,CUST-2524,2022-06-08,2022-06-11,Home Office,East,Food & Bev,Water Bottle,2,272.29,0.1,490.12,209.95
ORD-4873,CUST-2745,2023-10-18,2023-10-19,Home Office,West,Clothing,Jeans,2,996.31,0.1,1793.36,664.44
ORD-4874,CUST-2278,2022-10-08,2022-10-13,Home Office,South,Furniture,Bookshelf,7,505.08,0.05,3358.78,581.6
ORD-4875,CUST-2361,2023-08-22,2023-08-27,Home Office,East,Food & Bev,Blender,10,98.05,0.0,980.5,379.43
ORD-4876,CUST-2463,2022-01-01,2022-01-02,Corporate,North,Clothing,Formal Shirt,9,408.1,0.0,3672.9,807.56
ORD-4877,CUST-2422,2023-03-01,2023-03-06,Consumer,East,Electronics,iPhone 15,6,715.28,0.1,3862.51,685.52
ORD-4878,CUST-2259,2023-09-15,2023-09-22,Home Office,South,Clothing,Winter Jacket,8,575.17,0.05,4371.29,947.69
ORD-4879,CUST-2046,2022-05-14,2022-05-20,Corporate,North,Clothing,Jeans,7,1126.8,0.0,7887.6,1537.23
ORD-4880,CUST-2226,2022-09-09,2022-09-11,Corporate,North,Clothing,Running Shoes,5,1330.01,0.0,6650.05,825.48
ORD-4881,CUST-2235,2023-04-05,2023-04-07,Consumer,West,Food & Bev,Tea Set,9,285.75,0.15,2185.99,908.67
ORD-4882,CUST-2649,2022-04-15,2022-04-21,Corporate,North,Furniture,Standing Desk,10,117.62,0.0,1176.2,448.79
ORD-4883,CUST-1177,2023-11-25,2023-11-27,Consumer,South,Food & Bev,Coffee Maker,1,766.81,0.1,690.13,139.51
ORD-4884,CUST-1178,2023-03-17,2023-03-18,Home Office,West,Clothing,Running Shoes,3,1021.94,0.2,2452.66,1033.33
ORD-4885,CUST-1994,2022-06-12,2022-06-18,Home Office,North,Furniture,Bookshelf,2,66.49,0.05,126.33,53.74
ORD-4886,CUST-1731,2023-04-11,2023-04-13,Corporate,West,Food & Bev,Blender,7,526.26,0.15,3131.25,726.81
ORD-4887,CUST-1677,2022-03-01,2022-03-03,Home Office,East,Clothing,Formal Shirt,5,1351.28,0.2,5405.12,750.17
ORD-4888,CUST-1645,2022-04-24,2022-04-25,Home Office,East,Clothing,Running Shoes,1,226.77,0.2,181.42,31.12
ORD-4889,CUST-2937,2023-07-05,2023-07-10,Consumer,South,Clothing,Running Shoes,3,304.37,0.05,867.45,144.0
ORD-4890,CUST-1293,2022-03-13,2022-03-16,Home Office,East,Electronics,iPhone 15,9,486.05,0.0,4374.45,1148.64
ORD-4891,CUST-1217,2022-05-22,2022-05-29,Corporate,North,Food & Bev,Water Bottle,7,41.02,0.15,244.07,48.45
ORD-4892,CUST-2151,2023-06-04,2023-06-08,Corporate,East,Clothing,Winter Jacket,7,252.64,0.15,1503.21,654.97
ORD-4893,CUST-1577,2023-12-15,2023-12-22,Corporate,South,Furniture,Office Chair,10,691.35,0.0,6913.5,1113.02
ORD-4894,CUST-2633,2022-06-22,2022-06-25,Corporate,East,Electronics,iPad Air,3,1006.71,0.05,2869.12,516.76
ORD-4895,CUST-1541,2023-04-19,2023-04-26,Corporate,South,Clothing,Sneakers,2,258.0,0.2,412.8,67.39
ORD-4896,CUST-1137,2023-01-02,2023-01-03,Home Office,East,Electronics,Dell Monitor,7,1024.47,0.1,6454.16,2057.13
ORD-4897,CUST-2688,2022-10-28,2022-10-31,Home Office,West,Clothing,Formal Shirt,7,392.1,0.1,2470.23,371.85
ORD-4898,CUST-2102,2023-01-15,2023-01-17,Consumer,East,Electronics,MacBook Pro,5,1312.07,0.2,5248.28,1214.92
ORD-4899,CUST-2226,2022-01-10,2022-01-17,Corporate,East,Clothing,Formal Shirt,2,763.12,0.15,1297.3,475.76
ORD-4900,CUST-1467,2022-11-05,2022-11-09,Home Office,North,Clothing,Winter Jacket,8,1409.55,0.2,9021.12,3046.2
ORD-4901,CUST-2415,2022-12-18,2022-12-19,Home Office,South,Food & Bev,Blender,3,1363.23,0.0,4089.69,490.98
ORD-4902,CUST-1508,2023-12-30,2023-12-31,Corporate,West,Clothing,Winter Jacket,8,377.14,0.15,2564.55,294.96
ORD-4903,CUST-2642,2023-11-11,2023-11-14,Consumer,North,Electronics,iPad Air,1,1124.86,0.2,899.89,284.66
ORD-4904,CUST-2469,2023-05-08,2023-05-11,Corporate,East,Electronics,iPad Air,3,741.94,0.1,2003.24,654.38
ORD-4905,CUST-1866,2023-12-05,2023-12-10,Corporate,West,Furniture,Standing Desk,6,1382.23,0.1,7464.04,2522.99
ORD-4906,CUST-1851,2023-01-03,2023-01-09,Corporate,North,Food & Bev,Tea Set,8,182.52,0.1,1314.14,299.21
ORD-4907,CUST-2913,2023-07-28,2023-08-02,Corporate,West,Food & Bev,Coffee Maker,5,1470.92,0.2,5883.68,1081.6
ORD-4908,CUST-2424,2023-10-17,2023-10-18,Corporate,East,Furniture,Bookshelf,6,861.64,0.1,4652.86,975.96
ORD-4909,CUST-1534,2022-08-01,2022-08-06,Consumer,North,Food & Bev,Coffee Maker,6,634.68,0.05,3617.68,599.01
ORD-4910,CUST-1297,2023-02-09,2023-02-14,Corporate,South,Clothing,Winter Jacket,7,119.72,0.05,796.14,102.33
ORD-4911,CUST-1986,2022-11-16,2022-11-21,Home Office,West,Food & Bev,Tea Set,7,878.01,0.2,4916.86,1015.14
ORD-4912,CUST-1532,2023-03-12,2023-03-14,Home Office,North,Food & Bev,Air Fryer,1,534.31,0.15,454.16,145.08
ORD-4913,CUST-1481,2022-12-22,2022-12-29,Consumer,South,Furniture,Bookshelf,10,1103.03,0.15,9375.75,1759.4
ORD-4914,CUST-1799,2022-10-16,2022-10-20,Corporate,South,Electronics,MacBook Pro,10,1376.74,0.0,13767.4,1909.66
ORD-4915,CUST-1743,2023-05-30,2023-06-06,Home Office,North,Furniture,Office Desk,7,380.7,0.0,2664.9,1047.04
ORD-4916,CUST-1713,2023-03-07,2023-03-14,Consumer,West,Clothing,Running Shoes,3,277.19,0.0,831.57,203.43
ORD-4917,CUST-1340,2022-12-28,2023-01-01,Home Office,South,Food & Bev,Blender,8,573.1,0.2,3667.84,1305.73
ORD-4918,CUST-1037,2022-01-09,2022-01-16,Corporate,North,Clothing,Winter Jacket,1,341.29,0.05,324.23,85.62
ORD-4919,CUST-2625,2022-06-28,2022-07-04,Home Office,East,Furniture,Standing Desk,8,470.82,0.15,3201.58,552.13
ORD-4920,CUST-1497,2023-02-28,2023-03-01,Corporate,South,Clothing,Running Shoes,2,844.05,0.05,1603.69,167.59
ORD-4921,CUST-2881,2023-11-14,2023-11-18,Home Office,East,Electronics,iPad Air,3,998.75,0.2,2397.0,520.61
ORD-4922,CUST-2923,2022-06-17,2022-06-22,Home Office,North,Electronics,MacBook Pro,2,710.62,0.2,1136.99,125.65
ORD-4923,CUST-1358,2023-02-07,2023-02-09,Corporate,West,Furniture,Bookshelf,7,983.38,0.2,5506.93,1136.09
ORD-4924,CUST-2400,2022-12-01,2022-12-06,Corporate,South,Electronics,iPhone 15,9,434.22,0.0,3907.98,654.09
ORD-4925,CUST-2004,2022-06-27,2022-07-03,Home Office,North,Food & Bev,Tea Set,10,431.56,0.0,4315.6,1689.17
ORD-4926,CUST-2514,2023-12-07,2023-12-09,Home Office,East,Clothing,Running Shoes,2,997.02,0.05,1894.34,660.5
ORD-4927,CUST-1097,2022-12-04,2022-12-08,Home Office,West,Clothing,Running Shoes,8,1249.09,0.2,7994.18,2565.94
ORD-4928,CUST-2757,2023-05-29,2023-06-02,Corporate,East,Furniture,Office Desk,9,111.15,0.0,1000.35,144.08
ORD-4929,CUST-2637,2023-09-30,2023-10-03,Corporate,South,Food & Bev,Water Bottle,9,913.38,0.2,6576.34,1475.99
ORD-4930,CUST-2017,2024-01-01,2024-01-02,Consumer,South,Furniture,Sofa,6,198.79,0.2,954.19,251.32
ORD-4931,CUST-2718,2023-02-14,2023-02-20,Consumer,North,Food & Bev,Water Bottle,2,624.15,0.1,1123.47,285.54
ORD-4932,CUST-2344,2023-12-22,2023-12-29,Consumer,South,Clothing,Running Shoes,7,180.61,0.2,1011.42,333.19
ORD-4933,CUST-1388,2023-07-31,2023-08-03,Consumer,North,Clothing,Sneakers,9,1286.66,0.2,9263.95,3451.23
ORD-4934,CUST-2097,2023-02-24,2023-03-03,Corporate,West,Clothing,Formal Shirt,7,133.7,0.05,889.1,374.75
ORD-4935,CUST-2475,2022-02-04,2022-02-10,Consumer,East,Food & Bev,Water Bottle,10,1279.21,0.1,11512.89,3546.18
ORD-4936,CUST-1785,2022-08-02,2022-08-07,Consumer,South,Food & Bev,Blender,6,1439.73,0.2,6910.7,2521.13
ORD-4937,CUST-2587,2022-06-07,2022-06-13,Consumer,East,Electronics,MacBook Pro,8,65.42,0.15,444.86,61.0
ORD-4938,CUST-2369,2023-12-24,2023-12-29,Consumer,West,Clothing,Running Shoes,8,811.66,0.15,5519.29,814.28
ORD-4939,CUST-1323,2023-12-31,2024-01-02,Home Office,South,Furniture,Office Desk,9,1410.93,0.0,12698.37,5463.17
ORD-4940,CUST-1908,2023-05-04,2023-05-08,Corporate,West,Electronics,Dell Monitor,4,675.46,0.0,2701.84,458.69
ORD-4941,CUST-1206,2022-08-18,2022-08-22,Home Office,East,Furniture,Office Chair,6,642.38,0.0,3854.28,1005.97
ORD-4942,CUST-2001,2022-11-30,2022-12-04,Home Office,West,Electronics,Samsung TV,5,1261.71,0.05,5993.12,1834.7
ORD-4943,CUST-1514,2023-02-05,2023-02-12,Corporate,East,Food & Bev,Coffee Maker,8,317.82,0.05,2415.43,305.7
ORD-4944,CUST-1102,2023-03-12,2023-03-17,Corporate,East,Electronics,Dell Monitor,9,752.83,0.05,6436.7,2262.75
ORD-4945,CUST-2207,2022-05-08,2022-05-09,Home Office,West,Clothing,Sneakers,3,509.16,0.0,1527.48,225.78
ORD-4946,CUST-2154,2022-11-20,2022-11-23,Consumer,West,Furniture,Bookshelf,8,1170.49,0.0,9363.92,3186.05
